"","guess1","guess2","guess3","truth1","truth2","truth3","code1","code2","code3","code4","code5","code6","game","id"
"2965",5,1,5,5,1,5,6,5,5,5,5,6,15,33
"2966",3,3,3,3,3,3,1,1,27,1,1,1,16,33
"2967",3,3,3,4,3,3,1,4,21,4,1,1,17,33
"2968",3,3,1,4,3,3,1,4,21,4,1,1,17,33
"2969",3,1,3,4,3,3,1,4,21,4,1,1,17,33
"2970",1,3,3,4,3,3,1,4,21,4,1,1,17,33
"2971",4,3,3,4,3,3,1,4,21,4,1,1,17,33
"2972",1,1,1,2,1,1,15,5,1,1,5,5,18,33
"2973",1,1,2,2,1,1,15,5,1,1,5,5,18,33
"2974",1,2,1,2,1,1,15,5,1,1,5,5,18,33
"2975",2,1,1,2,1,1,15,5,1,1,5,5,18,33
"2976",5,5,5,5,5,2,1,4,4,1,21,1,19,33
"2977",5,5,1,5,5,2,1,4,4,1,21,1,19,33
"2978",5,5,2,5,5,2,1,4,4,1,21,1,19,33
"2979",1,1,1,4,4,3,6,5,5,5,6,5,20,33
"2980",2,2,2,4,4,3,6,5,5,5,6,5,20,33
"2981",3,3,3,4,4,3,6,5,5,5,6,5,20,33
"2982",3,1,1,4,4,3,6,5,5,5,6,5,20,33
"2983",1,3,1,4,4,3,6,5,5,5,6,5,20,33
"2984",4,4,3,4,4,3,6,5,5,5,6,5,20,33
"2985",1,1,1,5,4,2,5,5,6,5,6,5,21,33
"2986",2,2,2,5,4,2,5,5,6,5,6,5,21,33
"2987",2,1,1,5,4,2,5,5,6,5,6,5,21,33
"2988",1,2,1,5,4,2,5,5,6,5,6,5,21,33
"2989",1,1,2,5,4,2,5,5,6,5,6,5,21,33
"2990",3,3,2,5,4,2,5,5,6,5,6,5,21,33
"2991",4,4,2,5,4,2,5,5,6,5,6,5,21,33
"2992",1,4,2,5,4,2,5,5,6,5,6,5,21,33
"2993",5,4,2,5,4,2,5,5,6,5,6,5,21,33
"2994",3,3,3,3,3,4,5,1,15,5,5,1,22,33
"2995",3,3,1,3,3,4,5,1,15,5,5,1,22,33
"2996",3,3,2,3,3,4,5,1,15,5,5,1,22,33
"2997",3,3,4,3,3,4,5,1,15,5,5,1,22,33
"2998",1,1,1,3,4,3,5,5,5,5,6,6,23,33
"2999",2,2,2,3,4,3,5,5,5,5,6,6,23,33
"3000",3,3,3,3,4,3,5,5,5,5,6,6,23,33
"3001",3,3,1,3,4,3,5,5,5,5,6,6,23,33
"3002",3,1,3,3,4,3,5,5,5,5,6,6,23,33
"3003",3,4,3,3,4,3,5,5,5,5,6,6,23,33
"3004",3,3,3,3,4,3,1,1,27,1,1,1,24,33
"3005",3,3,1,3,4,3,1,1,27,1,1,1,24,33
"3006",3,1,3,3,4,3,1,1,27,1,1,1,24,33
"3007",3,2,3,3,4,3,1,1,27,1,1,1,24,33
"3008",3,4,3,3,4,3,1,1,27,1,1,1,24,33
"3009",1,1,1,6,6,2,5,5,5,5,6,6,25,33
"3010",6,6,6,6,6,2,5,5,5,5,6,6,25,33
"3011",6,6,1,6,6,2,5,5,5,5,6,6,25,33
"3012",6,6,5,6,6,2,5,5,5,5,6,6,25,33
"3013",6,6,4,6,6,2,5,5,5,5,6,6,25,33
"3014",6,6,2,6,6,2,5,5,5,5,6,6,25,33
"2413",1,1,1,4,4,3,4,1,4,21,1,1,1,34
"2414",1,3,2,4,4,3,4,1,4,21,1,1,1,34
"2415",4,1,5,4,4,3,4,1,4,21,1,1,1,34
"2416",4,4,1,4,4,3,4,1,4,21,1,1,1,34
"2417",4,4,2,4,4,3,4,1,4,21,1,1,1,34
"2418",4,4,6,4,4,3,4,1,4,21,1,1,1,34
"2419",4,4,4,4,4,3,4,1,4,21,1,1,1,34
"2420",4,4,3,4,4,3,4,1,4,21,1,1,1,34
"2421",1,2,3,2,2,6,6,5,5,6,5,5,2,34
"2422",1,3,4,2,2,6,6,5,5,6,5,5,2,34
"2423",6,2,5,2,2,6,6,5,5,6,5,5,2,34
"2424",4,2,6,2,2,6,6,5,5,6,5,5,2,34
"2425",5,2,6,2,2,6,6,5,5,6,5,5,2,34
"2426",2,2,6,2,2,6,6,5,5,6,5,5,2,34
"2427",1,2,1,1,1,1,21,1,1,1,4,4,3,34
"2428",1,2,3,1,1,1,21,1,1,1,4,4,3,34
"2429",2,2,1,1,1,1,21,1,1,1,4,4,3,34
"2430",1,3,1,1,1,1,21,1,1,1,4,4,3,34
"2431",1,4,1,1,1,1,21,1,1,1,4,4,3,34
"2432",1,5,1,1,1,1,21,1,1,1,4,4,3,34
"2433",1,1,1,1,1,1,21,1,1,1,4,4,3,34
"2434",4,4,6,5,6,3,15,1,5,1,5,5,4,34
"2435",1,4,2,5,6,3,15,1,5,1,5,5,4,34
"2436",5,6,4,5,6,3,15,1,5,1,5,5,4,34
"2437",5,3,4,5,6,3,15,1,5,1,5,5,4,34
"2438",5,6,1,5,6,3,15,1,5,1,5,5,4,34
"2439",5,6,3,5,6,3,15,1,5,1,5,5,4,34
"2440",5,5,5,1,5,5,4,1,4,1,21,1,5,34
"2441",5,5,6,1,5,5,4,1,4,1,21,1,5,34
"2442",5,1,5,1,5,5,4,1,4,1,21,1,5,34
"2443",5,5,1,1,5,5,4,1,4,1,21,1,5,34
"2444",1,5,5,1,5,5,4,1,4,1,21,1,5,34
"2445",2,2,2,2,1,2,1,21,4,4,1,1,6,34
"2446",2,1,2,2,1,2,1,21,4,4,1,1,6,34
"2447",5,5,5,5,5,5,1,1,1,4,21,4,7,34
"2448",5,5,5,5,5,5,1,1,1,1,27,1,8,34
"2449",1,1,1,1,1,1,27,1,1,1,1,1,9,34
"2450",1,1,1,1,6,1,21,1,1,4,1,4,10,34
"2451",1,4,1,1,6,1,21,1,1,4,1,4,10,34
"2452",1,2,1,1,6,1,21,1,1,4,1,4,10,34
"2453",1,6,1,1,6,1,21,1,1,4,1,4,10,34
"2454",5,6,6,2,6,6,1,5,5,1,5,15,11,34
"2455",2,6,6,2,6,6,1,5,5,1,5,15,11,34
"2456",4,4,4,6,6,4,1,1,1,27,1,1,12,34
"2457",1,4,1,6,6,4,1,1,1,27,1,1,12,34
"2458",4,1,2,6,6,4,1,1,1,27,1,1,12,34
"2459",5,6,4,6,6,4,1,1,1,27,1,1,12,34
"2460",6,6,4,6,6,4,1,1,1,27,1,1,12,34
"2778",1,4,1,2,4,2,6,5,5,6,5,5,1,35
"2779",1,3,2,2,4,2,6,5,5,6,5,5,1,35
"2780",1,6,4,2,4,2,6,5,5,6,5,5,1,35
"2781",1,2,6,2,4,2,6,5,5,6,5,5,1,35
"2782",1,1,2,2,4,2,6,5,5,6,5,5,1,35
"2783",1,4,3,2,4,2,6,5,5,6,5,5,1,35
"2784",2,4,1,2,4,2,6,5,5,6,5,5,1,35
"2785",5,4,1,2,4,2,6,5,5,6,5,5,1,35
"2786",2,4,6,2,4,2,6,5,5,6,5,5,1,35
"2787",2,4,3,2,4,2,6,5,5,6,5,5,1,35
"2788",2,4,4,2,4,2,6,5,5,6,5,5,1,35
"2789",2,4,5,2,4,2,6,5,5,6,5,5,1,35
"2790",2,4,1,2,4,2,6,5,5,6,5,5,1,35
"2791",2,1,4,2,4,2,6,5,5,6,5,5,1,35
"2792",2,1,1,2,4,2,6,5,5,6,5,5,1,35
"2793",1,4,2,2,4,2,6,5,5,6,5,5,1,35
"2794",3,4,2,2,4,2,6,5,5,6,5,5,1,35
"2795",2,4,2,2,4,2,6,5,5,6,5,5,1,35
"2796",1,4,6,6,6,4,5,5,6,6,5,5,2,35
"2797",4,1,5,6,6,4,5,5,6,6,5,5,2,35
"2798",2,4,6,6,6,4,5,5,6,6,5,5,2,35
"2799",2,6,4,6,6,4,5,5,6,6,5,5,2,35
"2800",1,6,4,6,6,4,5,5,6,6,5,5,2,35
"2801",3,6,4,6,6,4,5,5,6,6,5,5,2,35
"2802",4,6,4,6,6,4,5,5,6,6,5,5,2,35
"2803",5,6,4,6,6,4,5,5,6,6,5,5,2,35
"2804",6,6,4,6,6,4,5,5,6,6,5,5,2,35
"2805",2,1,1,2,2,2,1,27,1,1,1,1,3,35
"2806",2,2,2,2,2,2,1,27,1,1,1,1,3,35
"2807",2,1,1,2,3,1,5,6,5,5,5,6,4,35
"2808",2,1,2,2,3,1,5,6,5,5,5,6,4,35
"2809",3,1,1,2,3,1,5,6,5,5,5,6,4,35
"2810",2,2,1,2,3,1,5,6,5,5,5,6,4,35
"2811",2,3,1,2,3,1,5,6,5,5,5,6,4,35
"2812",2,3,2,4,5,5,5,1,1,5,15,5,5,35
"2813",4,1,1,4,5,5,5,1,1,5,15,5,5,35
"2814",4,4,5,4,5,5,5,1,1,5,15,5,5,35
"2815",4,4,6,4,5,5,5,1,1,5,15,5,5,35
"2816",4,1,5,4,5,5,5,1,1,5,15,5,5,35
"2817",4,2,5,4,5,5,5,1,1,5,15,5,5,35
"2818",4,3,5,4,5,5,5,1,1,5,15,5,5,35
"2819",4,4,5,4,5,5,5,1,1,5,15,5,5,35
"2820",4,5,5,4,5,5,5,1,1,5,15,5,5,35
"2821",3,5,2,3,3,3,4,1,21,1,1,4,6,35
"2822",3,1,1,3,3,3,4,1,21,1,1,4,6,35
"2823",3,3,4,3,3,3,4,1,21,1,1,4,6,35
"2824",3,3,1,3,3,3,4,1,21,1,1,4,6,35
"2825",3,3,2,3,3,3,4,1,21,1,1,4,6,35
"2826",3,3,3,3,3,3,4,1,21,1,1,4,6,35
"2827",5,3,6,5,5,3,1,1,4,1,21,4,7,35
"2828",5,1,3,5,5,3,1,1,4,1,21,4,7,35
"2829",5,2,3,5,5,3,1,1,4,1,21,4,7,35
"2830",5,4,3,5,5,3,1,1,4,1,21,4,7,35
"2831",5,5,3,5,5,3,1,1,4,1,21,4,7,35
"2832",4,1,3,4,3,6,6,5,5,5,5,6,8,35
"2833",4,2,1,4,3,6,6,5,5,5,5,6,8,35
"2834",4,3,2,4,3,6,6,5,5,5,5,6,8,35
"2835",4,3,3,4,3,6,6,5,5,5,5,6,8,35
"2836",4,3,1,4,3,6,6,5,5,5,5,6,8,35
"2837",4,3,4,4,3,6,6,5,5,5,5,6,8,35
"2838",4,3,5,4,3,6,6,5,5,5,5,6,8,35
"2839",4,3,6,4,3,6,6,5,5,5,5,6,8,35
